@relation pendigits-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P40.0-V

@attribute input1 numeric
@attribute input2 numeric
@attribute input3 numeric
@attribute input4 numeric
@attribute input5 numeric
@attribute input6 numeric
@attribute input7 numeric
@attribute input8 numeric
@attribute input9 numeric
@attribute input10 numeric
@attribute input11 numeric
@attribute input12 numeric
@attribute input13 numeric
@attribute input14 numeric
@attribute input15 numeric
@attribute input16 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
100,100,67,92,37,69,13,43,0,14,30,0,51,21,11,20,6
55,80,68,100,85,77,68,49,100,28,80,2,34,0,0,21,3
34,100,0,51,18,87,12,97,36,44,16,0,34,8,100,14,1
22,71,44,100,56,74,32,32,0,0,18,15,59,24,100,38,2
23,68,46,100,46,85,47,48,43,12,0,0,54,4,100,2,1
0,45,35,66,74,90,100,100,78,75,52,50,30,25,24,0,1
0,12,50,48,84,87,24,100,29,65,100,35,84,0,9,11,8
0,93,41,100,57,65,47,26,21,0,2,35,51,38,100,36,7
43,89,93,100,66,91,40,64,82,43,100,15,52,0,0,1,5
13,76,1,44,15,0,67,1,100,38,93,85,45,100,0,74,0
0,82,26,98,59,100,67,78,55,53,49,27,65,6,100,0,2
36,79,61,100,72,75,55,51,100,38,96,10,48,0,0,2,3
100,99,53,100,21,90,0,62,42,62,70,39,55,10,14,0,5
13,80,43,100,74,88,64,56,100,36,78,8,36,0,0,19,3
88,99,18,100,0,69,75,81,100,95,86,62,73,30,76,0,9
100,100,60,100,36,91,34,62,68,56,70,33,38,14,0,0,5
63,100,25,80,0,48,0,12,54,0,100,24,70,43,21,20,6
66,100,21,85,0,55,4,23,48,0,100,12,62,36,6,25,6
6,85,0,41,24,0,69,7,100,44,85,88,40,100,3,71,0
100,100,71,96,38,74,11,50,0,21,27,0,63,16,39,39,6
0,95,51,100,91,86,81,45,68,5,55,0,46,34,100,33,7
50,71,74,100,100,81,75,47,42,17,0,1,39,11,91,0,2
26,74,19,49,64,21,20,0,1,25,0,64,45,87,100,100,5
32,73,59,100,81,71,54,36,16,9,0,2,50,2,100,0,2
100,100,57,97,21,66,0,32,17,0,85,3,64,23,4,3,6
73,99,37,100,62,73,89,91,99,51,100,13,52,0,0,1,9
0,90,43,100,100,90,91,57,72,25,50,0,14,26,74,38,7
61,100,19,87,0,51,94,47,100,75,61,94,52,47,58,0,4
32,100,0,79,16,51,77,49,100,80,70,62,45,32,26,0,4
72,100,28,80,53,47,84,15,30,0,0,23,49,50,100,76,8
8,97,14,72,0,35,10,0,69,18,100,53,90,90,25,100,0
8,56,53,77,100,100,100,99,79,71,74,42,60,14,0,0,1
10,94,84,100,37,97,21,67,63,60,100,32,60,0,0,18,5
53,100,37,93,10,58,0,20,45,0,100,18,62,40,0,38,6
84,100,52,74,28,46,16,17,55,0,100,21,61,38,0,26,6
16,93,35,70,100,86,26,100,46,86,86,72,52,32,0,0,9
9,84,44,100,67,78,27,55,83,44,100,14,48,0,0,3,3
0,100,28,65,100,79,38,96,58,55,96,44,72,0,11,23,9
12,78,0,31,30,0,67,1,100,27,96,76,63,100,39,73,0
0,82,36,100,83,88,64,62,83,48,100,16,57,0,14,13,3
100,100,58,98,29,80,27,45,63,36,78,13,39,0,0,3,5
48,100,21,80,0,50,37,36,100,37,95,61,95,30,96,0,4
17,81,46,90,100,100,83,80,59,60,37,40,13,20,0,0,1
44,86,90,86,60,100,61,82,100,58,94,20,49,4,0,0,9
43,77,53,100,95,94,68,67,80,53,100,29,57,7,0,0,3
50,100,27,82,0,58,38,42,100,55,86,48,55,24,34,0,4
96,74,47,54,0,72,25,100,82,89,100,57,84,25,41,0,9
76,100,0,90,48,62,93,29,54,0,13,27,44,64,100,94,8
26,99,0,55,61,48,76,14,7,0,4,44,27,87,100,100,5
21,98,6,52,55,37,22,0,1,33,0,81,41,100,100,99,5
52,95,100,100,70,91,26,77,26,55,64,43,43,14,0,0,5
53,93,0,88,58,59,49,100,44,70,100,41,58,0,0,16,9
34,100,21,73,0,44,79,40,97,62,100,54,86,22,79,0,4
0,64,21,100,27,86,24,43,8,4,6,0,53,2,100,6,1
0,85,38,100,88,94,86,67,64,41,100,21,82,0,30,1,3
0,63,22,66,64,87,100,100,76,75,53,50,27,25,7,0,1
23,79,57,100,78,79,51,50,10,31,0,17,49,7,100,0,2
10,76,0,34,26,0,69,9,100,42,97,84,57,100,14,87,0
13,65,58,82,100,100,77,80,52,60,32,40,10,20,0,0,1
39,58,100,79,88,100,6,80,0,54,89,68,63,39,31,0,9
29,76,52,100,100,96,86,70,58,46,55,29,51,5,0,0,3
1,61,0,92,47,100,62,70,42,39,16,9,49,0,100,7,2
4,87,53,100,76,78,47,51,97,38,100,11,46,0,0,7,3
41,100,36,64,0,30,45,34,96,46,87,77,89,38,100,0,4
0,62,34,82,84,100,100,88,89,66,79,44,76,22,84,0,1
2,60,0,18,33,0,73,19,100,53,98,92,54,100,14,83,0
59,100,38,81,14,54,0,26,51,13,100,32,84,28,70,0,4
14,71,72,93,100,100,77,71,53,43,28,16,0,0,91,2,1
0,77,52,57,100,26,54,0,23,24,56,58,75,94,21,100,8
51,100,14,84,0,53,60,47,100,69,78,61,50,31,37,0,4
0,60,5,56,52,79,100,100,81,75,67,50,57,24,71,0,1
31,100,0,81,21,58,100,62,74,88,54,80,58,40,66,0,4
0,78,28,100,58,88,45,56,24,28,12,1,55,0,100,2,2
40,100,23,89,0,59,26,34,95,45,100,60,68,31,56,0,4
31,100,0,80,4,30,37,0,81,8,100,47,70,82,26,91,0
96,100,52,84,18,49,0,13,46,0,95,28,100,66,52,95,0
34,100,24,100,0,53,8,4,59,0,100,34,69,68,14,69,0
73,98,35,100,0,59,0,13,71,8,100,45,29,41,9,0,6
0,94,51,100,73,73,51,36,24,0,10,9,38,34,100,40,7
0,93,68,100,78,79,65,43,60,8,40,0,30,28,100,37,7
69,79,48,57,69,19,0,0,30,34,93,63,100,100,37,76,8
0,72,28,100,53,77,53,24,42,0,36,34,68,49,100,67,7
16,67,35,100,50,70,36,34,15,0,0,21,48,20,100,9,2
82,100,16,90,0,58,60,58,93,89,100,60,85,26,41,0,9
0,93,52,100,94,87,80,63,53,42,23,20,42,3,100,0,2
31,96,18,51,27,100,26,67,40,17,0,0,44,6,100,7,1
44,80,68,100,94,84,72,55,100,29,79,5,35,0,0,17,3
63,88,87,80,71,100,71,78,100,61,99,21,52,0,0,12,9
35,78,92,100,100,96,85,68,88,40,79,13,0,0,27,4,1
2,44,0,58,43,79,86,100,100,93,77,63,56,32,50,0,1
7,56,33,100,46,97,39,43,5,11,0,7,49,2,100,0,1
100,100,58,94,21,66,5,35,17,4,74,0,62,29,0,37,6
0,86,35,100,89,89,68,63,58,46,100,25,71,2,8,0,3
100,92,66,100,39,82,42,57,70,38,64,9,32,0,0,8,5
49,100,5,84,0,48,100,45,80,79,43,89,38,45,37,0,4
75,100,30,73,0,44,62,44,100,51,70,78,55,38,38,0,4
29,100,5,66,0,26,35,0,81,18,100,56,83,93,33,96,0
0,88,37,100,79,94,92,73,90,52,100,31,93,10,54,0,3
13,93,16,100,0,60,54,42,100,43,89,79,59,41,45,0,4
65,83,24,100,18,71,79,37,78,0,0,22,44,59,100,92,8
67,100,27,75,0,44,15,11,73,3,100,25,40,25,3,0,6
16,100,0,65,43,57,100,70,99,87,97,76,84,38,73,0,4
40,100,0,81,15,58,100,57,47,87,50,88,40,42,36,0,4
30,74,45,100,87,90,56,59,100,40,83,9,30,0,0,15,3
19,90,57,61,96,19,17,0,2,34,81,64,100,100,0,99,8
15,95,77,100,100,72,70,42,31,13,0,0,17,32,95,37,7
10,86,0,97,50,99,100,100,79,78,63,53,50,26,47,0,7
7,91,57,100,8,96,0,54,57,50,100,21,46,0,1,14,5
100,100,79,92,36,73,4,51,52,49,54,46,24,24,0,0,4
24,75,24,100,70,81,60,48,65,41,100,16,49,0,0,20,3
100,100,63,94,20,73,13,44,70,47,89,19,46,0,0,7,5
66,76,34,100,5,76,43,39,44,0,0,17,45,50,100,76,8
0,64,37,82,85,99,100,100,85,75,76,50,70,24,67,0,1
0,71,22,100,61,91,49,54,21,22,6,0,53,8,100,7,2
27,89,0,64,62,46,54,0,3,1,6,52,31,93,100,100,5
0,94,62,100,83,71,66,35,47,0,10,20,25,38,100,39,7
48,81,5,96,53,100,55,68,24,38,0,7,48,0,100,2,2
55,85,100,100,82,94,38,74,90,65,94,36,52,13,0,0,5
23,76,39,100,50,67,29,35,0,11,29,8,65,7,100,0,2
64,59,62,97,5,80,0,37,36,0,95,15,100,58,82,100,0
0,100,75,94,72,59,56,22,45,0,8,32,20,43,100,41,7
78,100,37,74,0,45,58,39,100,53,81,69,70,35,65,0,4
55,100,32,80,0,55,61,62,100,74,52,84,42,41,28,0,4
17,100,17,69,60,36,30,0,0,20,0,73,41,91,100,92,5
60,97,4,83,62,44,93,1,12,0,0,46,11,94,100,100,5
0,86,49,96,65,100,53,56,53,11,100,2,53,0,8,9,1
76,69,24,51,0,72,39,100,91,99,100,66,93,32,87,0,9
29,100,0,62,1,18,50,0,96,27,100,69,54,95,2,80,0
16,85,45,100,96,93,85,66,88,40,100,15,52,4,0,0,3
13,100,0,72,13,41,69,42,100,55,68,77,43,39,23,0,4
11,80,10,25,46,0,87,11,100,61,69,97,26,100,0,61,0
0,67,49,83,100,100,81,80,60,60,40,40,33,20,47,0,1
59,100,9,64,0,23,61,17,100,28,73,82,57,60,50,0,4
0,82,42,100,77,82,62,41,47,0,15,26,50,36,100,30,7
11,61,25,100,66,96,62,55,29,23,0,0,50,0,100,1,2
100,100,52,83,8,54,0,14,57,0,100,27,58,50,8,43,6
44,100,21,73,0,35,12,0,68,6,100,39,93,77,44,90,0
41,100,58,66,100,98,34,92,68,70,75,52,69,1,0,0,9
19,78,29,36,13,0,8,27,58,49,100,79,55,100,0,88,8
67,100,18,81,44,39,35,0,0,28,53,57,100,88,42,94,8
100,100,64,87,36,66,14,44,0,20,23,0,57,10,24,20,6
70,100,72,97,45,57,39,13,91,0,100,39,41,44,0,11,6
9,98,61,100,69,65,54,30,33,0,0,32,19,37,100,43,7
0,94,46,100,100,99,76,54,55,5,29,0,30,28,84,17,7
69,100,42,83,0,61,9,39,77,41,100,47,62,24,33,0,4
7,68,22,100,54,84,42,48,15,16,0,9,50,9,100,0,2
16,100,0,68,20,26,53,0,92,11,100,54,72,86,33,96,0
75,100,13,74,6,52,100,50,93,82,68,72,37,36,0,0,4
0,83,43,100,72,76,35,51,69,45,100,21,59,0,5,0,3
0,48,28,64,61,82,92,100,100,84,86,56,73,28,64,0,1
71,93,85,82,65,100,79,77,100,48,79,18,40,4,0,0,9
52,79,71,100,92,78,67,52,100,35,84,9,39,0,0,8,3
0,86,36,100,66,75,48,40,16,13,12,0,56,8,100,7,2
20,84,58,100,59,74,53,53,100,42,98,15,53,0,0,1,3
34,100,32,100,8,64,0,27,41,0,100,10,76,42,19,60,6
100,100,57,85,21,58,0,29,13,0,66,8,57,33,6,26,6
30,96,0,66,59,46,55,2,10,0,20,48,34,95,100,100,5
34,71,63,100,100,80,57,53,91,36,91,5,33,0,0,15,3
18,72,25,100,24,70,22,34,17,0,0,2,51,2,100,2,1
11,31,0,51,59,76,100,100,67,77,44,51,33,26,48,0,1
100,99,57,100,18,79,16,45,61,52,78,22,39,0,0,7,5
0,60,38,80,80,100,100,92,80,69,65,46,55,23,55,0,1
23,63,42,100,63,65,39,22,0,0,13,20,56,18,100,21,2
4,64,27,100,31,83,26,39,0,8,5,3,52,2,100,0,1
0,89,61,100,90,74,69,37,42,2,27,0,35,30,100,38,7
100,100,63,79,35,57,12,34,4,9,44,0,60,21,0,20,6
14,70,50,100,49,86,47,41,32,2,0,0,73,4,100,6,1
31,100,4,77,0,53,34,33,91,37,100,45,72,24,59,0,4
100,67,70,100,24,88,0,46,9,0,57,2,92,34,91,75,0
23,71,2,49,57,32,23,0,3,25,0,65,34,96,100,100,5
92,78,42,100,0,70,41,36,86,2,19,0,28,34,100,63,8
25,68,51,100,52,78,54,42,54,5,0,0,43,1,100,1,1
53,69,49,91,100,100,86,66,52,36,0,18,15,9,74,0,2
100,100,56,95,21,82,12,56,59,69,74,33,45,0,0,8,5
52,100,18,64,48,36,11,0,0,19,8,67,41,97,100,98,5
100,84,55,99,4,72,49,33,43,0,0,28,41,69,97,100,8
21,86,72,100,85,72,70,43,79,41,100,15,47,0,0,18,3
0,76,22,100,64,91,54,58,24,32,2,6,51,2,100,0,2
24,80,38,100,90,93,58,66,64,48,100,25,56,6,0,0,3
77,100,25,82,3,53,0,24,43,0,100,16,46,28,6,4,6
28,100,1,75,0,45,70,38,100,66,88,58,60,29,34,0,4
100,100,55,93,23,59,11,15,53,0,77,31,41,62,0,51,6
100,78,70,100,38,76,83,75,86,59,83,27,58,0,0,11,9
0,90,29,100,61,76,54,33,46,0,24,38,55,53,100,52,7
19,56,16,68,61,86,100,100,71,75,42,51,16,26,0,0,1
10,61,35,100,69,88,41,46,0,13,10,28,53,0,100,23,2
37,65,52,100,57,64,31,26,0,9,31,18,65,0,100,5,2
0,82,0,42,17,6,68,0,100,31,96,69,64,100,17,93,0
54,88,80,100,81,68,68,41,100,23,76,1,36,0,0,13,3
52,94,100,100,98,77,72,55,99,36,92,13,44,0,0,10,3
41,100,4,73,26,49,80,61,100,85,63,58,29,29,0,0,4
16,67,30,100,76,97,71,57,41,23,0,0,50,3,100,1,2
70,100,54,86,29,53,23,16,69,0,100,23,50,36,0,21,6
32,100,19,78,0,48,49,35,100,47,98,60,75,30,59,0,4
90,72,64,100,24,72,75,57,94,75,100,30,61,0,0,2,9
54,75,36,100,78,94,62,55,25,26,0,11,49,4,100,0,2
97,100,51,100,14,68,0,32,28,0,100,13,73,32,10,10,6
18,100,16,91,0,64,22,39,100,41,86,55,61,28,61,0,4
13,71,30,100,60,79,40,42,6,13,0,9,51,11,100,0,2
13,100,17,79,0,52,56,55,100,65,93,53,77,27,73,0,4
8,68,25,100,56,74,37,35,0,6,2,4,51,0,100,4,2
21,89,34,58,62,22,31,0,8,40,0,79,48,96,100,100,5
0,68,34,93,99,100,100,66,66,35,13,11,1,0,76,2,2
80,84,11,100,19,64,100,35,88,0,0,15,42,52,99,88,8
0,42,40,60,74,81,100,100,90,74,78,48,66,23,65,0,1
50,85,100,100,96,90,67,73,46,55,21,36,0,18,0,0,1
21,100,9,96,0,68,39,51,100,59,99,57,91,29,89,0,4
100,100,69,83,36,62,11,38,0,12,39,0,70,18,26,26,6
0,86,47,100,94,84,87,40,65,0,39,6,45,38,100,42,7
66,100,26,74,0,49,80,60,100,75,59,78,37,38,3,0,4
100,100,54,80,21,50,14,13,61,0,100,19,48,22,0,8,6
0,87,23,100,44,80,36,52,23,25,25,0,63,0,100,4,2
11,100,0,87,11,48,69,38,100,50,75,94,53,49,37,0,4
21,66,0,28,27,0,77,14,100,49,88,88,40,100,6,70,0
20,77,61,100,100,80,48,46,9,7,68,0,25,39,0,82,8
100,82,56,100,51,60,69,18,22,0,0,28,48,53,96,73,8
100,76,52,100,0,71,53,37,64,0,37,23,75,59,88,85,8
60,100,20,91,32,52,45,12,0,0,5,35,53,54,100,73,8
26,97,28,70,59,35,22,0,0,23,8,71,40,100,100,100,5
2,70,23,100,50,79,32,35,0,1,10,0,54,0,100,1,2
0,44,33,59,66,80,100,100,96,82,77,54,59,28,44,0,1
0,43,32,58,67,79,100,100,89,76,76,51,63,25,59,0,1
22,97,62,100,60,62,51,24,38,0,0,31,37,42,100,44,7
32,87,76,51,98,14,16,0,46,32,100,66,76,100,0,82,8
37,90,31,68,100,85,49,100,0,81,75,67,67,33,34,0,9
0,85,42,100,79,80,70,40,75,0,44,14,42,39,100,48,7
23,65,67,85,100,100,87,75,77,49,72,23,46,0,0,0,1
3,92,12,64,60,28,18,0,0,32,67,55,100,91,33,100,8
1,97,68,98,39,100,21,63,55,50,100,25,46,0,0,19,5
33,61,41,100,41,95,39,55,37,16,0,0,50,3,100,8,1
0,21,41,46,73,73,100,100,85,84,73,56,61,28,56,0,1
45,69,74,100,68,94,57,50,39,9,0,3,50,3,100,0,1
23,88,0,47,20,7,66,0,100,29,91,76,52,100,12,78,0
84,52,98,96,64,100,73,62,100,55,83,9,42,0,0,4,9
77,96,0,100,21,61,90,30,62,0,12,24,56,62,100,100,8
65,100,4,79,73,52,100,17,31,0,0,35,49,68,69,97,8
100,85,66,100,36,78,50,50,90,36,87,2,44,0,0,4,5
56,100,15,70,42,33,2,0,0,30,13,76,41,99,100,97,5
92,77,88,100,46,83,79,69,100,54,97,18,53,0,0,6,9
46,87,62,65,97,100,32,89,62,66,100,48,71,4,0,0,9
18,100,13,78,0,46,57,37,100,50,85,66,83,33,84,0,4
25,100,0,76,11,45,79,46,100,73,86,70,79,35,70,0,4
0,76,44,84,100,100,81,80,64,60,42,40,28,20,8,0,1
44,85,100,100,83,85,61,68,44,51,31,34,17,17,0,0,1
38,80,91,100,82,97,73,56,75,15,9,0,0,0,100,8,1
72,77,97,100,100,73,74,42,40,16,0,0,36,6,82,4,2
71,92,70,100,93,86,70,60,100,38,87,12,41,0,0,5,3
27,84,56,100,100,90,80,65,86,36,90,5,46,0,0,4,3
0,91,70,100,100,83,76,43,66,0,53,5,21,43,92,46,7
1,78,16,100,61,93,50,64,21,39,0,11,46,0,100,0,2
44,75,90,100,83,86,67,46,51,6,0,0,27,3,100,2,1
92,100,37,100,1,68,0,29,41,0,100,5,67,32,8,23,6
0,51,56,74,100,100,85,91,75,63,75,36,80,8,85,0,1
30,97,82,100,65,67,19,87,81,83,100,39,68,0,0,16,9
58,92,68,45,86,0,0,0,22,40,94,71,100,100,14,85,8
45,100,1,67,0,24,69,24,100,48,73,98,80,53,90,0,4
27,99,50,100,40,57,19,21,0,14,33,15,65,0,100,12,2
58,100,35,74,0,42,33,40,96,42,100,66,88,36,94,0,4
0,74,16,100,35,79,20,48,1,18,19,0,60,2,100,11,2
58,64,100,96,27,100,0,63,79,65,91,72,48,36,10,0,9
57,99,1,100,39,80,64,95,78,58,100,22,59,0,0,5,9
6,48,32,77,75,100,100,79,73,51,33,26,0,1,62,0,2
0,89,58,100,88,87,60,44,32,0,22,3,39,33,100,40,7
15,79,0,65,17,100,71,99,100,96,77,60,58,24,47,0,7
14,82,45,100,57,74,43,53,100,51,100,25,58,5,0,0,3
0,87,56,100,80,70,62,35,56,0,11,28,11,43,100,49,7
100,100,68,78,37,55,13,29,11,0,51,2,41,20,0,20,6
0,98,70,100,97,84,87,65,83,46,100,27,97,9,30,0,3
38,70,51,100,37,72,38,38,28,5,0,0,50,4,100,10,1
31,90,0,50,17,0,64,0,96,43,100,99,58,100,21,63,0
46,90,77,100,100,76,70,50,92,36,93,8,47,0,0,6,3
24,85,69,100,70,68,43,35,7,9,0,0,50,7,100,1,2
43,82,60,100,100,91,74,68,60,50,77,26,41,10,0,0,3
24,91,0,55,22,3,71,0,100,48,82,100,37,76,1,33,0
40,94,22,95,0,45,23,0,83,10,100,58,61,100,19,75,0
73,100,16,99,42,83,96,97,100,61,99,23,57,0,0,5,9
100,77,53,73,18,92,60,100,84,74,71,42,41,16,0,0,9
5,96,37,100,66,76,42,45,4,22,0,3,50,1,100,0,2
43,75,71,100,38,68,0,37,60,32,100,51,82,34,54,0,4
0,48,35,64,66,82,100,100,94,75,85,50,84,24,93,0,1
0,88,20,100,80,92,88,52,73,9,54,0,38,28,100,28,7
0,91,59,100,85,94,54,53,37,7,21,0,34,35,100,42,7
71,82,100,100,44,69,0,35,8,0,90,12,75,32,5,11,6
20,100,0,58,14,15,59,0,98,27,100,73,64,100,24,76,0
34,95,78,100,100,83,65,63,91,37,91,11,46,0,0,5,3
100,100,54,86,18,59,0,29,23,1,85,0,66,18,23,15,6
61,59,100,80,66,100,15,85,0,55,55,48,87,32,71,0,9
57,100,34,80,0,59,11,40,85,43,100,44,72,22,57,0,4
16,100,0,72,17,48,61,46,100,48,93,58,81,29,71,0,4
3,100,0,81,3,55,33,34,84,36,100,50,86,25,97,0,4
95,100,57,84,33,50,22,12,66,0,100,24,47,22,0,6,6
25,92,13,64,52,30,8,0,0,34,46,68,100,100,10,89,8
25,70,40,100,68,81,47,46,18,14,0,0,53,3,100,12,2
88,68,31,56,0,81,47,100,100,86,97,55,75,26,44,0,9
70,100,36,70,0,41,25,31,90,36,100,45,80,33,62,0,4
0,89,34,100,59,81,42,53,22,26,24,0,70,7,100,14,2
30,59,46,100,49,47,27,5,0,7,33,16,66,0,100,4,2
35,80,50,100,63,72,59,54,100,41,89,13,46,0,0,0,3
62,83,62,75,81,100,74,86,100,53,90,18,37,0,0,16,9
7,100,0,96,1,72,7,48,38,38,66,36,70,14,100,0,4
40,100,21,89,0,55,10,18,55,0,100,15,56,27,26,1,6
0,92,42,100,90,100,100,83,71,63,57,40,44,17,14,0,3
16,37,8,82,49,100,55,56,26,17,0,0,50,3,100,3,2
85,69,47,100,0,75,44,38,72,0,16,16,57,55,100,87,8
15,73,42,100,32,72,27,39,44,7,100,0,52,5,0,3,1
0,69,5,92,62,100,100,82,80,53,97,26,97,2,38,0,3
62,44,98,76,65,100,3,84,0,52,70,49,100,35,84,0,9
11,83,0,38,21,0,71,1,100,37,87,80,41,100,5,71,0
79,78,42,100,27,66,68,30,50,0,0,22,45,54,100,82,8
6,100,0,68,37,50,90,51,100,89,79,84,58,43,48,0,4
47,100,77,100,72,55,42,19,0,0,5,12,52,7,100,0,2
0,85,28,100,53,82,31,50,7,19,25,0,63,3,100,4,2
15,88,22,69,86,46,68,0,0,6,4,62,25,94,100,100,5
24,83,58,100,86,83,66,57,100,35,87,6,42,0,0,13,3
67,78,54,100,0,83,36,43,61,0,15,14,51,54,100,80,8
48,100,31,76,85,88,17,98,65,71,100,38,68,6,0,0,9
9,97,56,100,91,72,74,36,58,0,100,22,63,34,0,34,7
84,73,83,100,33,81,67,57,100,72,100,31,64,2,0,0,9
47,91,37,63,65,27,21,0,9,40,0,91,49,100,100,91,5
39,78,25,97,74,100,100,81,85,57,72,32,46,10,0,0,3
72,100,30,84,7,61,0,37,49,30,100,42,74,23,70,0,4
14,79,37,100,56,79,30,52,0,27,0,2,50,0,100,4,2
0,52,34,63,66,82,100,100,94,78,78,52,62,26,55,0,1
0,84,45,100,100,95,99,65,65,38,24,15,29,1,86,0,2
0,84,28,100,43,75,29,45,12,15,28,0,64,2,100,7,2
49,72,99,97,100,100,81,60,66,20,0,0,9,3,99,8,1
100,95,87,100,49,74,16,43,6,6,52,0,48,29,0,39,6
100,100,58,82,26,53,6,21,38,0,88,15,57,36,0,29,6
0,82,51,83,86,100,56,74,42,49,40,23,16,0,100,1,1
22,86,62,100,82,74,59,60,100,42,93,11,40,0,0,17,3
24,94,40,100,64,78,36,48,0,23,13,9,63,5,100,0,2
33,74,4,93,73,100,55,72,38,50,100,35,73,8,0,0,3
0,90,38,100,87,93,90,56,77,16,64,0,50,29,100,28,7
27,60,73,91,85,100,80,62,76,25,0,9,4,0,100,8,1
51,86,45,100,9,51,13,0,69,22,100,71,54,95,0,68,0
16,100,0,55,64,39,46,0,12,15,0,63,29,96,100,98,5
100,100,66,81,23,62,0,40,66,34,93,44,68,22,59,0,4
100,100,48,99,12,68,5,30,39,0,91,8,59,37,0,35,6
82,96,63,62,100,25,45,0,18,32,77,65,97,100,0,98,8
89,92,20,100,11,67,43,34,54,0,0,24,34,56,100,82,8
68,66,100,98,57,100,27,68,73,72,78,37,45,5,0,0,9
96,100,60,82,18,54,0,33,63,26,99,49,94,34,100,0,4
0,78,30,100,62,91,48,59,24,31,14,3,57,1,100,0,2
0,88,47,100,96,90,100,59,80,28,53,0,37,29,88,25,7
9,100,19,75,0,35,46,35,100,34,74,67,77,27,83,0,4
7,72,34,100,79,95,67,61,33,33,0,5,48,0,100,1,2
0,15,29,40,59,68,85,97,100,100,79,67,60,34,46,0,1
17,100,46,89,40,58,17,34,0,8,33,5,67,4,100,0,2
10,76,49,100,73,74,47,43,100,31,83,2,15,0,0,25,3
16,76,71,94,100,100,43,83,45,52,93,28,66,2,0,0,5
48,97,9,63,0,15,49,0,94,27,100,73,55,100,5,82,0
42,100,44,88,11,57,0,33,77,40,100,64,91,34,93,0,4
0,48,35,57,67,78,99,100,100,88,79,58,63,27,75,0,1
72,100,27,81,0,47,6,9,56,0,100,19,63,30,16,14,6
35,96,87,100,74,99,28,77,60,56,100,35,53,9,0,0,5
10,46,0,71,38,94,79,100,76,75,72,50,76,24,100,0,1
11,93,65,100,98,81,58,56,62,40,100,16,53,0,0,10,3
18,76,50,86,100,100,93,80,70,60,48,40,23,20,0,0,1
33,100,21,78,0,53,4,28,77,36,90,51,88,25,100,0,4
65,67,72,100,1,75,32,37,61,0,0,4,32,44,100,74,8
63,100,23,87,0,67,28,51,85,54,100,41,77,21,60,0,4
0,100,17,100,10,74,4,48,42,29,100,44,81,25,98,0,4
15,81,0,68,14,97,77,100,100,95,80,62,68,28,63,0,7
0,100,7,100,89,100,100,98,55,76,29,50,12,24,14,0,7
35,76,57,100,100,92,68,66,81,38,82,9,32,0,0,17,3
30,100,0,58,23,39,63,14,13,0,24,52,44,96,100,93,5
18,98,64,100,93,80,68,58,100,36,92,8,47,0,0,2,3
61,100,26,77,13,50,11,23,39,0,100,14,68,37,0,48,6
28,100,21,67,63,34,39,0,7,29,0,68,25,95,100,96,5
26,71,48,100,74,74,46,37,5,12,0,11,50,8,100,0,2
100,100,56,82,27,55,6,27,20,0,91,10,69,30,0,22,6
70,67,100,86,55,100,0,82,26,62,92,58,80,29,75,0,9
0,33,35,52,67,75,97,100,100,90,83,61,68,31,56,0,1
78,94,3,100,22,66,100,35,62,0,0,25,44,66,41,96,8
5,65,2,25,41,0,89,11,100,54,70,92,23,100,0,64,0
70,77,30,69,0,81,44,100,79,82,80,54,80,26,100,0,9
16,100,0,71,12,37,69,27,100,34,75,71,57,40,39,0,4
100,94,90,100,45,89,24,59,66,47,85,20,47,3,0,0,5
28,94,100,100,100,96,22,90,15,58,86,51,65,0,0,8,5
0,100,52,100,88,81,73,45,58,8,36,0,39,21,100,19,7
1,52,23,75,74,100,52,69,51,36,45,4,0,0,100,7,1
66,96,66,77,71,32,33,0,0,31,49,64,100,96,48,100,8
73,100,35,81,10,51,11,19,59,0,100,19,62,44,0,47,6
98,70,85,100,33,86,46,65,100,73,84,37,52,6,0,0,9
100,82,65,100,38,78,73,63,85,54,82,18,44,0,0,3,9
90,100,44,77,13,49,0,21,38,0,100,13,90,37,18,39,6
100,100,55,82,23,54,0,23,33,0,87,15,66,44,11,40,6
22,72,55,100,54,89,53,50,55,12,0,1,49,0,100,4,1
69,67,100,100,42,94,31,57,86,69,90,43,58,7,0,0,9
43,99,84,100,80,77,70,59,100,37,80,11,39,0,0,3,3
70,75,92,40,84,0,0,0,35,38,100,71,90,100,13,84,8
60,47,100,69,95,100,38,98,0,73,33,49,82,32,68,0,9
0,85,31,100,59,73,55,36,46,0,27,26,47,40,100,39,7
27,86,70,100,77,77,50,53,96,40,100,19,52,6,0,0,3
26,90,17,64,60,34,53,0,20,32,0,73,31,96,100,100,5
95,90,70,95,0,100,0,66,69,59,100,27,53,0,16,13,5
0,91,19,97,69,100,100,85,84,62,59,41,33,21,7,0,7
5,78,41,100,63,74,45,41,14,13,0,11,51,7,100,0,2
29,100,21,58,65,40,61,0,7,12,0,58,29,94,100,97,5
53,100,24,78,0,56,36,41,100,55,91,44,59,23,37,0,4
0,62,20,90,58,100,58,71,37,41,23,9,58,0,100,4,2
50,100,34,84,0,57,49,44,96,52,97,58,93,23,100,0,4
100,71,29,72,0,90,59,100,98,79,98,51,83,25,59,0,9
